ts,system_id,ship,pod,npc,jumps
2026-06-18T17:15:34.428305+00:00,30000883,0,0,282,10
2026-06-18T17:15:34.428305+00:00,30005294,0,0,75,235
2026-06-18T17:15:34.428305+00:00,30004893,0,0,9,1
2026-06-18T17:15:34.428305+00:00,30004096,0,0,31,141
2026-06-18T17:15:34.428305+00:00,30001341,0,0,76,1
2026-06-18T17:15:34.428305+00:00,30002700,0,0,198,79
2026-06-18T17:15:34.428305+00:00,30005056,0,0,38,40
2026-06-18T17:15:34.428305+00:00,30003363,0,0,165,15
2026-06-18T17:15:34.428305+00:00,30003176,0,0,1475,13
2026-06-18T17:15:34.428305+00:00,30000092,0,0,1,14
2026-06-18T17:15:34.428305+00:00,30003414,0,0,405,91
2026-06-18T17:15:34.428305+00:00,30004622,0,0,5,19
2026-06-18T17:15:34.428305+00:00,30003066,1,0,54,77
2026-06-18T17:15:34.428305+00:00,30001374,0,0,445,374
2026-06-18T17:15:34.428305+00:00,30002819,0,0,342,42
2026-06-18T17:15:34.428305+00:00,30004988,0,0,37,16
2026-06-18T17:15:34.428305+00:00,30001153,1,1,0,5
2026-06-18T17:15:34.428305+00:00,30000031,0,0,38,10
2026-06-18T17:15:34.428305+00:00,30001246,0,0,28,27
2026-06-18T17:15:34.428305+00:00,30000013,0,0,6,33
2026-06-18T17:15:34.428305+00:00,30005320,1,0,66,20
2026-06-18T17:15:34.428305+00:00,30003127,0,0,74,2
2026-06-18T17:15:34.428305+00:00,30001971,0,0,57,6
2026-06-18T17:15:34.428305+00:00,30000492,1,2,5,126
2026-06-18T17:15:34.428305+00:00,30001018,0,0,153,30
2026-06-18T17:15:34.428305+00:00,30001280,4,2,31,77
2026-06-18T17:15:34.428305+00:00,30002751,0,0,56,122
2026-06-18T17:15:34.428305+00:00,30005233,0,0,2,12
2026-06-18T17:15:34.428305+00:00,30002461,0,0,150,1
2026-06-18T17:15:34.428305+00:00,30004045,1,0,1,1
2026-06-18T17:15:34.428305+00:00,30004113,0,0,58,46
2026-06-18T17:15:34.428305+00:00,30003830,1,0,214,228
2026-06-18T17:15:34.428305+00:00,30002649,0,0,105,26
2026-06-18T17:15:34.428305+00:00,30000065,0,0,16,18
2026-06-18T17:15:34.428305+00:00,30005234,0,0,25,18
2026-06-18T17:15:34.428305+00:00,30000201,0,0,309,101
2026-06-18T17:15:34.428305+00:00,30001850,0,1,16,31
2026-06-18T17:15:34.428305+00:00,30004878,0,0,586,152
2026-06-18T17:15:34.428305+00:00,30004723,0,0,215,89
2026-06-18T17:15:34.428305+00:00,30004300,0,0,68,30
2026-06-18T17:15:34.428305+00:00,30002241,0,0,8,12
2026-06-18T17:15:34.428305+00:00,30003058,0,0,13,27
2026-06-18T17:15:34.428305+00:00,30001716,0,0,31,39
2026-06-18T17:15:34.428305+00:00,30003696,0,0,12,5
2026-06-18T17:15:34.428305+00:00,30004562,0,0,127,26
2026-06-18T17:15:34.428305+00:00,30003008,0,0,2,3
2026-06-18T17:15:34.428305+00:00,30003424,3,2,0,46
2026-06-18T17:15:34.428305+00:00,30000294,0,0,46,2
2026-06-18T17:15:34.428305+00:00,30002522,0,0,19,29
2026-06-18T17:15:34.428305+00:00,30003041,0,0,48,18
2026-06-18T17:15:34.428305+00:00,30001680,0,0,65,54
2026-06-18T17:15:34.428305+00:00,30003126,0,0,203,16
2026-06-18T17:15:34.428305+00:00,30000830,0,0,646,14
2026-06-18T17:15:34.428305+00:00,30045309,1,0,87,125
2026-06-18T17:15:34.428305+00:00,30004691,3,2,239,418
2026-06-18T17:15:34.428305+00:00,30005013,0,0,115,16
2026-06-18T17:15:34.428305+00:00,30000269,0,0,85,14
2026-06-18T17:15:34.428305+00:00,30003388,0,0,64,296
2026-06-18T17:15:34.428305+00:00,30003467,2,2,0,57
2026-06-18T17:15:34.428305+00:00,30004111,0,0,76,18
2026-06-18T17:15:34.428305+00:00,30002717,0,0,115,28
2026-06-18T17:15:34.428305+00:00,30003431,0,0,13,227
2026-06-18T17:15:34.428305+00:00,30002685,0,0,108,73
2026-06-18T17:15:34.428305+00:00,30003975,0,0,461,10
2026-06-18T17:15:34.428305+00:00,30002207,0,0,4,7
2026-06-18T17:15:34.428305+00:00,30003617,0,0,31,25
2026-06-18T17:15:34.428305+00:00,30004043,0,0,3,3
2026-06-18T17:15:34.428305+00:00,30001273,0,0,6,95
2026-06-18T17:15:34.428305+00:00,30000575,0,0,14,17
2026-06-18T17:15:34.428305+00:00,30003320,0,0,40,24
2026-06-18T17:15:34.428305+00:00,30004623,0,0,73,48
2026-06-18T17:15:34.428305+00:00,30005301,0,0,141,271
2026-06-18T17:15:34.428305+00:00,30001790,0,0,17,4
2026-06-18T17:15:34.428305+00:00,30003549,0,0,52,6
2026-06-18T17:15:34.428305+00:00,30003660,1,0,0,2
2026-06-18T17:15:34.428305+00:00,30003925,0,0,13,29
2026-06-18T17:15:34.428305+00:00,30004555,0,0,2,34
2026-06-18T17:15:34.428305+00:00,30002226,0,0,36,91
2026-06-18T17:15:34.428305+00:00,30003669,0,0,250,27
2026-06-18T17:15:34.428305+00:00,30000056,0,0,49,24
2026-06-18T17:15:34.428305+00:00,30100038,0,0,73,29
2026-06-18T17:15:34.428305+00:00,30002274,0,0,5,14
2026-06-18T17:15:34.428305+00:00,30002243,1,0,52,47
2026-06-18T17:15:34.428305+00:00,30003790,0,0,2,40
2026-06-18T17:15:34.428305+00:00,30001348,1,1,0,197
2026-06-18T17:15:34.428305+00:00,30000066,0,0,12,15
2026-06-18T17:15:34.428305+00:00,30001690,0,0,70,98
2026-06-18T17:15:34.428305+00:00,30003159,0,0,43,8
2026-06-18T17:15:34.428305+00:00,30004434,0,0,1,14
2026-06-18T17:15:34.428305+00:00,30004383,0,0,218,6
2026-06-18T17:15:34.428305+00:00,30002582,0,0,106,5
2026-06-18T17:15:34.428305+00:00,30002428,0,0,5,92
2026-06-18T17:15:34.428305+00:00,30100053,0,0,7,5
2026-06-18T17:15:34.428305+00:00,30005038,0,0,6,395
2026-06-18T17:15:34.428305+00:00,30001180,0,0,58,9
2026-06-18T17:15:34.428305+00:00,30004810,0,0,3,37
2026-06-18T17:15:34.428305+00:00,30000253,0,0,50,183
2026-06-18T17:15:34.428305+00:00,30003993,0,0,307,14
2026-06-18T17:15:34.428305+00:00,30001206,0,0,15,13
2026-06-18T17:15:34.428305+00:00,30002853,1,1,0,14
2026-06-18T17:15:34.428305+00:00,30002955,0,0,48,36
2026-06-18T17:15:34.428305+00:00,30004283,0,0,14,31
2026-06-18T17:15:34.428305+00:00,30000660,0,0,30,2
2026-06-18T17:15:34.428305+00:00,30003542,0,1,4,19
2026-06-18T17:15:34.428305+00:00,30005012,0,0,70,17
2026-06-18T17:15:34.428305+00:00,30000864,0,0,85,147
2026-06-18T17:15:34.428305+00:00,30003992,0,0,12,16
2026-06-18T17:15:34.428305+00:00,30002300,0,0,2,2
2026-06-18T17:15:34.428305+00:00,30000958,0,1,0,4
2026-06-18T17:15:34.428305+00:00,30003685,0,0,21,64
2026-06-18T17:15:34.428305+00:00,30004028,0,0,43,25
2026-06-18T17:15:34.428305+00:00,30001187,0,0,60,3
2026-06-18T17:15:34.428305+00:00,30005226,1,1,1,27
2026-06-18T17:15:34.428305+00:00,30000081,0,0,2,6
2026-06-18T17:15:34.428305+00:00,30004655,0,0,5,16
2026-06-18T17:15:34.428305+00:00,30002106,0,0,5,1
2026-06-18T17:15:34.428305+00:00,30001289,0,0,1,11
2026-06-18T17:15:34.428305+00:00,30003924,0,0,1,13
2026-06-18T17:15:34.428305+00:00,30002549,0,0,1,53
2026-06-18T17:15:34.428305+00:00,30004839,0,0,59,66
2026-06-18T17:15:34.428305+00:00,30002646,0,0,343,96
2026-06-18T17:15:34.428305+00:00,30001411,0,0,119,59
2026-06-18T17:15:34.428305+00:00,30100062,0,0,94,21
2026-06-18T17:15:34.428305+00:00,30000264,0,0,1597,26
2026-06-18T17:15:34.428305+00:00,30003121,0,0,1571,13
2026-06-18T17:15:34.428305+00:00,30002084,7,2,56,195
2026-06-18T17:15:34.428305+00:00,30005025,0,0,201,93
2026-06-18T17:15:34.428305+00:00,30000232,0,0,370,54
2026-06-18T17:15:34.428305+00:00,30003743,1,1,28,10
2026-06-18T17:15:34.428305+00:00,30005246,0,0,87,89
2026-06-18T17:15:34.428305+00:00,30004685,0,0,196,8
2026-06-18T17:15:34.428305+00:00,30002508,0,0,214,192
2026-06-18T17:15:34.428305+00:00,30003555,0,0,91,21
2026-06-18T17:15:34.428305+00:00,30044971,0,0,210,22
2026-06-18T17:15:34.428305+00:00,30001863,1,1,75,14
2026-06-18T17:15:34.428305+00:00,30000894,0,1,1158,42
2026-06-18T17:15:34.428305+00:00,30002186,0,0,2015,2
2026-06-18T17:15:34.428305+00:00,30005332,0,0,126,199
2026-06-18T17:15:34.428305+00:00,30004883,0,0,1862,9
2026-06-18T17:15:34.428305+00:00,30002816,0,0,48,40
2026-06-18T17:15:34.428305+00:00,30003393,0,0,526,157
2026-06-18T17:15:34.428305+00:00,30022715,0,0,45,13
2026-06-18T17:15:34.428305+00:00,30005299,0,0,57,15
2026-06-18T17:15:34.428305+00:00,30002798,0,0,413,78
2026-06-18T17:15:34.428305+00:00,30001438,3,3,173,169
2026-06-18T17:15:34.428305+00:00,30003904,0,0,62,33
2026-06-18T17:15:34.428305+00:00,30004091,0,0,156,21
2026-06-18T17:15:34.428305+00:00,30004976,0,0,220,40
2026-06-18T17:15:34.428305+00:00,30002713,0,0,101,37
2026-06-18T17:15:34.428305+00:00,30003997,0,0,96,7
2026-06-18T17:15:34.428305+00:00,30002154,0,0,1171,6
2026-06-18T17:15:34.428305+00:00,30001353,0,0,66,1
2026-06-18T17:15:34.428305+00:00,30002705,0,0,123,33
2026-06-18T17:15:34.428305+00:00,30002773,1,1,405,240
2026-06-18T17:15:34.428305+00:00,30002695,0,0,180,19
2026-06-18T17:15:34.428305+00:00,30004736,0,0,84,5
2026-06-18T17:15:34.428305+00:00,30002934,0,0,56,6
2026-06-18T17:15:34.428305+00:00,30005279,0,0,4,12
2026-06-18T17:15:34.428305+00:00,30003665,0,0,764,73
2026-06-18T17:15:34.428305+00:00,30002560,0,0,11,27
2026-06-18T17:15:34.428305+00:00,30000843,0,0,1540,7
2026-06-18T17:15:34.428305+00:00,30003614,0,1,81,58
2026-06-18T17:15:34.428305+00:00,30000715,0,0,50,28
2026-06-18T17:15:34.428305+00:00,30002091,1,2,216,100
2026-06-18T17:15:34.428305+00:00,30000129,1,0,321,537
2026-06-18T17:15:34.428305+00:00,30003139,0,0,43,8
2026-06-18T17:15:34.428305+00:00,30004863,0,0,46,8
2026-06-18T17:15:34.428305+00:00,30004634,0,0,1149,20
2026-06-18T17:15:34.428305+00:00,30003487,0,0,220,133
2026-06-18T17:15:34.428305+00:00,30003138,0,0,366,4
2026-06-18T17:15:34.428305+00:00,30004575,0,0,271,7
2026-06-18T17:15:34.428305+00:00,30004924,0,0,65,40
2026-06-18T17:15:34.428305+00:00,30002884,0,0,123,4
2026-06-18T17:15:34.428305+00:00,30004956,0,0,54,18
2026-06-18T17:15:34.428305+00:00,30000862,0,0,303,15
2026-06-18T17:15:34.428305+00:00,30004600,0,0,452,380
2026-06-18T17:15:34.428305+00:00,30003011,0,0,207,33
2026-06-18T17:15:34.428305+00:00,30003675,0,0,1375,17
2026-06-18T17:15:34.428305+00:00,30004957,0,0,63,1
2026-06-18T17:15:34.428305+00:00,30001387,2,0,241,57
2026-06-18T17:15:34.428305+00:00,30003528,0,0,54,43
2026-06-18T17:15:34.428305+00:00,30000121,0,0,303,70
2026-06-18T17:15:34.428305+00:00,30100084,0,0,104,17
2026-06-18T17:15:34.428305+00:00,30004702,0,0,824,74
2026-06-18T17:15:34.428305+00:00,30002696,0,0,212,23
2026-06-18T17:15:34.428305+00:00,30000733,0,0,128,3
2026-06-18T17:15:34.428305+00:00,30002025,0,0,332,5
2026-06-18T17:15:34.428305+00:00,30004090,1,0,97,259
2026-06-18T17:15:34.428305+00:00,30003299,0,0,18,8
2026-06-18T17:15:34.428305+00:00,30001420,1,1,100,69
2026-06-18T17:15:34.428305+00:00,30003342,0,0,16,36
2026-06-18T17:15:34.428305+00:00,30004763,0,0,298,10
2026-06-18T17:15:34.428305+00:00,30000282,0,0,116,6
2026-06-18T17:15:34.428305+00:00,30045347,6,3,140,160
2026-06-18T17:15:34.428305+00:00,30005051,0,0,204,28
2026-06-18T17:15:34.428305+00:00,30002254,0,0,5,9
2026-06-18T17:15:34.428305+00:00,30001574,0,0,50,22
2026-06-18T17:15:34.428305+00:00,30001421,0,0,242,138
2026-06-18T17:15:34.428305+00:00,30000826,0,0,119,29
2026-06-18T17:15:34.428305+00:00,30004789,0,0,94,5
2026-06-18T17:15:34.428305+00:00,30004695,0,1,32,63
2026-06-18T17:15:34.428305+00:00,30000300,0,0,24,7
2026-06-18T17:15:34.428305+00:00,30002645,2,1,43,36
2026-06-18T17:15:34.428305+00:00,30002051,0,0,213,61
2026-06-18T17:15:34.428305+00:00,30005017,0,0,182,55
2026-06-18T17:15:34.428305+00:00,30001710,0,0,247,25
2026-06-18T17:15:34.428305+00:00,30000179,0,0,56,34
2026-06-18T17:15:34.428305+00:00,30000112,0,0,16,34
2026-06-18T17:15:34.428305+00:00,30002730,0,1,1,22
2026-06-18T17:15:34.428305+00:00,30001914,0,0,107,31
2026-06-18T17:15:34.428305+00:00,30001352,0,0,21,4
2026-06-18T17:15:34.428305+00:00,30032715,0,0,95,17
2026-06-18T17:15:34.428305+00:00,30002018,0,0,7,8
2026-06-18T17:15:34.428305+00:00,30002951,0,0,41,23
2026-06-18T17:15:34.428305+00:00,30024971,0,0,205,17
2026-06-18T17:15:34.428305+00:00,30014971,7,0,467,166
2026-06-18T17:15:34.428305+00:00,30004609,0,0,190,81
2026-06-18T17:15:34.428305+00:00,30000289,1,0,151,19
2026-06-18T17:15:34.428305+00:00,30001413,1,1,34,98
2026-06-18T17:15:34.428305+00:00,30002086,17,3,136,325
2026-06-18T17:15:34.428305+00:00,30003546,0,0,32,22
2026-06-18T17:15:34.428305+00:00,30003410,0,0,101,221
2026-06-18T17:15:34.428305+00:00,30003174,0,0,446,22
2026-06-18T17:15:34.428305+00:00,30002669,0,0,233,80
2026-06-18T17:15:34.428305+00:00,30001166,0,0,119,21
2026-06-18T17:15:34.428305+00:00,30002440,2,0,2,22
2026-06-18T17:15:34.428305+00:00,30003888,0,0,7,98
2026-06-18T17:15:34.428305+00:00,30004991,0,0,120,86
2026-06-18T17:15:34.428305+00:00,30003045,0,0,84,70
2026-06-18T17:15:34.428305+00:00,30002441,1,0,121,4
2026-06-18T17:15:34.428305+00:00,30002433,1,0,0,6
2026-06-18T17:15:34.428305+00:00,30004602,0,0,6,9
2026-06-18T17:15:34.428305+00:00,30002279,0,0,21,59
2026-06-18T17:15:34.428305+00:00,30001660,0,0,50,10
2026-06-18T17:15:34.428305+00:00,30002748,0,0,95,59
2026-06-18T17:15:34.428305+00:00,30003036,0,0,180,63
2026-06-18T17:15:34.428305+00:00,30001259,0,0,1395,7
2026-06-18T17:15:34.428305+00:00,30041392,0,0,135,50
2026-06-18T17:15:34.428305+00:00,30002680,0,1,7,119
2026-06-18T17:15:34.428305+00:00,30005314,0,0,188,25
2026-06-18T17:15:34.428305+00:00,30002763,1,0,175,205
2026-06-18T17:15:34.428305+00:00,30001440,3,0,75,171
2026-06-18T17:15:34.428305+00:00,30000078,0,0,20,3
2026-06-18T17:15:34.428305+00:00,30002501,0,0,1,0
2026-06-18T17:15:34.428305+00:00,30004022,0,0,15,41
2026-06-18T17:15:34.428305+00:00,30003497,0,0,43,23
2026-06-18T17:15:34.428305+00:00,30004720,0,0,1,215
2026-06-18T17:15:34.428305+00:00,30001649,0,0,25,23
2026-06-18T17:15:34.428305+00:00,30001540,1,3,34,353
2026-06-18T17:15:34.428305+00:00,30002662,0,0,40,63
2026-06-18T17:15:34.428305+00:00,30021407,0,0,39,47
2026-06-18T17:15:34.428305+00:00,30002101,0,0,15,7
2026-06-18T17:15:34.428305+00:00,30004387,0,2,79,4
2026-06-18T17:15:34.428305+00:00,30001030,0,0,10,7
2026-06-18T17:15:34.428305+00:00,30003971,0,0,7,36
2026-06-18T17:15:34.428305+00:00,30004031,0,0,43,6
2026-06-18T17:15:34.428305+00:00,30002458,0,0,143,1
2026-06-18T17:15:34.428305+00:00,30000189,0,0,222,100
2026-06-18T17:15:34.428305+00:00,30005024,0,0,140,68
2026-06-18T17:15:34.428305+00:00,30004888,0,0,2,3
2026-06-18T17:15:34.428305+00:00,30001159,1,2,113,165
2026-06-18T17:15:34.428305+00:00,30000164,0,0,53,67
2026-06-18T17:15:34.428305+00:00,30003836,0,0,50,104
2026-06-18T17:15:34.428305+00:00,30005289,0,0,67,210
2026-06-18T17:15:34.428305+00:00,30001447,0,0,52,99
2026-06-18T17:15:34.428305+00:00,30004566,0,0,19,5
2026-06-18T17:15:34.428305+00:00,30003367,0,0,45,6
2026-06-18T17:15:34.428305+00:00,30003580,0,0,12,31
2026-06-18T17:15:34.428305+00:00,30000877,0,0,132,26
2026-06-18T17:15:34.428305+00:00,30000096,0,0,2,4
2026-06-18T17:15:34.428305+00:00,30004413,0,0,103,3
2026-06-18T17:15:34.428305+00:00,30002118,0,0,111,20
2026-06-18T17:15:34.428305+00:00,30004124,0,0,43,6
2026-06-18T17:15:34.428305+00:00,30004024,0,0,638,25
2026-06-18T17:15:34.428305+00:00,30000461,0,0,45,18
2026-06-18T17:15:34.428305+00:00,30003565,0,0,65,23
2026-06-18T17:15:34.428305+00:00,30003378,0,0,6,10
2026-06-18T17:15:34.428305+00:00,30001252,2,2,3,84
2026-06-18T17:15:34.428305+00:00,30001185,0,0,706,9
2026-06-18T17:15:34.428305+00:00,30045313,0,0,42,9
2026-06-18T17:15:34.428305+00:00,30002016,0,0,8,26
2026-06-18T17:15:34.428305+00:00,30001675,0,0,60,112
2026-06-18T17:15:34.428305+00:00,30001846,0,1,9,103
2026-06-18T17:15:34.428305+00:00,30004337,0,0,89,2
2026-06-18T17:15:34.428305+00:00,30004857,0,0,339,23
2026-06-18T17:15:34.428305+00:00,30000239,0,0,43,177
2026-06-18T17:15:34.428305+00:00,30000809,0,0,23,11
2026-06-18T17:15:34.428305+00:00,30002535,0,0,147,9
2026-06-18T17:15:34.428305+00:00,30001676,1,0,34,61
2026-06-18T17:15:34.428305+00:00,30004668,0,0,4,28
2026-06-18T17:15:34.428305+00:00,30001071,0,0,247,12
2026-06-18T17:15:34.428305+00:00,30003461,0,0,94,77
2026-06-18T17:15:34.428305+00:00,30003716,0,0,45,7
2026-06-18T17:15:34.428305+00:00,30000299,0,1,0,56
2026-06-18T17:15:34.428305+00:00,30000783,0,0,137,36
2026-06-18T17:15:34.428305+00:00,30002159,0,0,247,42
2026-06-18T17:15:34.428305+00:00,30003648,0,0,24,6
2026-06-18T17:15:34.428305+00:00,30004158,0,0,37,3
2026-06-18T17:15:34.428305+00:00,30000554,0,0,4,57
2026-06-18T17:15:34.428305+00:00,30001897,0,0,8,16
2026-06-18T17:15:34.428305+00:00,30003903,0,0,10,63
2026-06-18T17:15:34.428305+00:00,30001581,0,0,95,6
2026-06-18T17:15:34.428305+00:00,30000520,0,0,3,8
2026-06-18T17:15:34.428305+00:00,30003317,0,0,2,20
2026-06-18T17:15:34.428305+00:00,30000586,0,0,54,35
2026-06-18T17:15:34.428305+00:00,30005044,0,0,45,123
2026-06-18T17:15:34.428305+00:00,30003793,0,0,12,26
2026-06-18T17:15:34.428305+00:00,30004294,0,0,8,9
2026-06-18T17:15:34.428305+00:00,30005076,0,0,86,18
2026-06-18T17:15:34.428305+00:00,30000214,0,0,88,37
2026-06-18T17:15:34.428305+00:00,30002390,0,0,33,46
2026-06-18T17:15:34.428305+00:00,30003512,0,0,21,8
2026-06-18T17:15:34.428305+00:00,30004159,0,0,4,5
2026-06-18T17:15:34.428305+00:00,30002407,0,0,23,7
2026-06-18T17:15:34.428305+00:00,30000071,0,0,79,6
2026-06-18T17:15:34.428305+00:00,30004398,0,0,121,16
2026-06-18T17:15:34.428305+00:00,30002372,0,0,31,3
2026-06-18T17:15:34.428305+00:00,30003954,0,0,3,16
2026-06-18T17:15:34.428305+00:00,30001209,0,0,21,20
2026-06-18T17:15:34.428305+00:00,30005264,0,0,1,14
2026-06-18T17:15:34.428305+00:00,30002050,1,0,0,134
2026-06-18T17:15:34.428305+00:00,30000258,0,0,89,7
2026-06-18T17:15:34.428305+00:00,30000265,0,0,709,40
2026-06-18T17:15:34.428305+00:00,30003453,0,0,125,55
2026-06-18T17:15:34.428305+00:00,30002049,0,0,476,644
2026-06-18T17:15:34.428305+00:00,30004711,23,4,40,339
2026-06-18T17:15:34.428305+00:00,30004653,0,0,316,53
2026-06-18T17:15:34.428305+00:00,30004899,0,0,443,21
2026-06-18T17:15:34.428305+00:00,30005153,0,0,56,1
2026-06-18T17:15:34.428305+00:00,30005331,0,0,135,247
2026-06-18T17:15:34.428305+00:00,30004950,0,0,328,7
2026-06-18T17:15:34.428305+00:00,30000528,0,0,1680,42
2026-06-18T17:15:34.428305+00:00,30004013,0,0,133,65
2026-06-18T17:15:34.428305+00:00,30003334,0,0,67,8
2026-06-18T17:15:34.428305+00:00,30003622,0,0,777,2
2026-06-18T17:15:34.428305+00:00,30002228,0,0,41,88
2026-06-18T17:15:34.428305+00:00,30000231,0,0,212,15
2026-06-18T17:15:34.428305+00:00,30001557,0,0,486,17
2026-06-18T17:15:34.428305+00:00,30000469,0,0,276,48
2026-06-18T17:15:34.428305+00:00,30001395,0,0,430,211
2026-06-18T17:15:34.428305+00:00,30003012,0,0,328,51
2026-06-18T17:15:34.428305+00:00,30002637,0,0,188,74
2026-06-18T17:15:34.428305+00:00,30002569,0,0,42,85
2026-06-18T17:15:34.428305+00:00,30002509,0,0,414,580
2026-06-18T17:15:34.428305+00:00,30004236,0,0,41,11
2026-06-18T17:15:34.428305+00:00,30004286,0,0,27,30
2026-06-18T17:15:34.428305+00:00,30001362,0,0,146,322
2026-06-18T17:15:34.428305+00:00,30002805,0,0,362,641
2026-06-18T17:15:34.428305+00:00,30004966,0,0,896,9
2026-06-18T17:15:34.428305+00:00,30003539,0,0,13,7
2026-06-18T17:15:34.428305+00:00,30000154,0,0,374,261
2026-06-18T17:15:34.428305+00:00,30004925,0,0,182,34
2026-06-18T17:15:34.428305+00:00,30002772,0,0,317,56
2026-06-18T17:15:34.428305+00:00,30000607,0,0,112,4
2026-06-18T17:15:34.428305+00:00,30000103,0,1,105,3
2026-06-18T17:15:34.428305+00:00,30004268,0,0,137,19
2026-06-18T17:15:34.428305+00:00,30003690,0,0,604,169
2026-06-18T17:15:34.428305+00:00,30002993,0,0,167,85
2026-06-18T17:15:34.428305+00:00,30004354,0,0,15,2
2026-06-18T17:15:34.428305+00:00,30001965,0,0,408,45
2026-06-18T17:15:34.428305+00:00,30000181,0,0,1200,347
2026-06-18T17:15:34.428305+00:00,30002093,2,2,79,28
2026-06-18T17:15:34.428305+00:00,30002815,0,0,355,129
2026-06-18T17:15:34.428305+00:00,30002196,0,0,76,40
2026-06-18T17:15:34.428305+00:00,30002502,0,0,21,1
2026-06-18T17:15:34.428305+00:00,30000153,0,0,354,472
2026-06-18T17:15:34.428305+00:00,30000597,0,0,127,32
2026-06-18T17:15:34.428305+00:00,30002985,0,0,12,9
2026-06-18T17:15:34.428305+00:00,30004677,0,0,282,13
2026-06-18T17:15:34.428305+00:00,30004455,0,0,185,3
2026-06-18T17:15:34.428305+00:00,30004336,0,0,156,5
2026-06-18T17:15:34.428305+00:00,30004472,0,0,577,33
2026-06-18T17:15:34.428305+00:00,30004642,0,0,417,313
2026-06-18T17:15:34.428305+00:00,30002153,0,0,755,31
2026-06-18T17:15:34.428305+00:00,30002092,3,0,27,36
2026-06-18T17:15:34.428305+00:00,30000868,1,1,832,23
2026-06-18T17:15:34.428305+00:00,30004379,0,0,133,51
2026-06-18T17:15:34.428305+00:00,30003087,0,0,512,18
2026-06-18T17:15:34.428305+00:00,30002543,0,0,233,1065
2026-06-18T17:15:34.428305+00:00,30001429,3,1,380,66
2026-06-18T17:15:34.428305+00:00,30000494,0,0,99,9
2026-06-18T17:15:34.428305+00:00,30001973,0,0,173,20
2026-06-18T17:15:34.428305+00:00,30004372,0,0,1300,11
2026-06-18T17:15:34.428305+00:00,30001999,0,0,124,1
2026-06-18T17:15:34.428305+00:00,30001361,4,2,14,66
2026-06-18T17:15:34.428305+00:00,30003173,0,0,103,34
2026-06-18T17:15:34.428305+00:00,30004898,1,1,180,9
2026-06-18T17:15:34.428305+00:00,30000274,0,0,176,14
2026-06-18T17:15:34.428305+00:00,30004965,0,0,152,28
2026-06-18T17:15:34.428305+00:00,30002389,1,1,13,76
2026-06-18T17:15:34.428305+00:00,30005059,0,0,196,41
2026-06-18T17:15:34.428305+00:00,30004805,0,0,313,32
2026-06-18T17:15:34.428305+00:00,30000221,0,0,659,12
2026-06-18T17:15:34.428305+00:00,30002670,0,0,130,74
2026-06-18T17:15:34.428305+00:00,30004855,0,0,189,6
2026-06-18T17:15:34.428305+00:00,30003123,0,0,736,16
2026-06-18T17:15:34.428305+00:00,30000851,0,0,783,5
2026-06-18T17:15:34.428305+00:00,30002738,0,0,84,63
2026-06-18T17:15:34.428305+00:00,30002194,0,0,98,48
2026-06-18T17:15:34.428305+00:00,30002747,0,0,146,105
2026-06-18T17:15:34.428305+00:00,30005221,0,0,421,95
2026-06-18T17:15:34.428305+00:00,30004830,0,0,1130,17
2026-06-18T17:15:34.428305+00:00,30002790,0,0,292,156
2026-06-18T17:15:34.428305+00:00,30000800,0,0,336,20
2026-06-18T17:15:34.428305+00:00,30004576,1,1,305,34
2026-06-18T17:15:34.428305+00:00,30100058,4,0,339,70
2026-06-18T17:15:34.428305+00:00,30002570,0,0,52,221
2026-06-18T17:15:34.428305+00:00,30000732,0,0,160,15
2026-06-18T17:15:34.428305+00:00,30000138,0,0,112,604
2026-06-18T17:15:34.428305+00:00,30003019,0,0,70,56
2026-06-18T17:15:34.428305+00:00,30003707,0,0,212,33
2026-06-18T17:15:34.428305+00:00,30002908,0,0,307,9
2026-06-18T17:15:34.428305+00:00,30045346,1,3,0,205
2026-06-18T17:15:34.428305+00:00,30000171,0,0,329,48
2026-06-18T17:15:34.428305+00:00,30004608,0,0,158,235
2026-06-18T17:15:34.428305+00:00,30001004,0,0,9,2
2026-06-18T17:15:34.428305+00:00,30000018,0,0,1,26
2026-06-18T17:15:34.428305+00:00,30003335,0,0,581,36
2026-06-18T17:15:34.428305+00:00,30001838,0,0,27,15
2026-06-18T17:15:34.428305+00:00,30002737,1,2,26,84
2026-06-18T17:15:34.428305+00:00,30003180,0,0,516,17
2026-06-18T17:15:34.428305+00:00,30002060,0,0,24,133
2026-06-18T17:15:34.428305+00:00,30004311,0,0,106,15
2026-06-18T17:15:34.428305+00:00,30003878,0,0,110,88
2026-06-18T17:15:34.428305+00:00,30003409,0,0,33,268
2026-06-18T17:15:34.428305+00:00,30002926,3,2,197,39
2026-06-18T17:15:34.428305+00:00,30003163,0,0,355,34
2026-06-18T17:15:34.428305+00:00,30004712,0,0,3,73
2026-06-18T17:15:34.428305+00:00,30004644,0,0,1097,29
2026-06-18T17:15:34.428305+00:00,30003241,0,0,853,126
2026-06-18T17:15:34.428305+00:00,30003657,0,0,295,11
2026-06-18T17:15:34.428305+00:00,30003717,1,0,469,12
2026-06-18T17:15:34.428305+00:00,30005231,0,0,169,98
2026-06-18T17:15:34.428305+00:00,30001888,0,0,64,14
2026-06-18T17:15:34.428305+00:00,30005206,0,1,34,440
2026-06-18T17:15:34.428305+00:00,30002925,0,0,834,6
